2000	-1.24	0.03	-0.8178252405040543	1.0558148646925667	0.06	-1.3464918567742221	0.6400433080346097	0.3281	-1.7231903488176425	0.9970597664614063	3180.	-2.0150046597931066	2.0214375162002733	-1.4756280264722563	0.6424921339238167	4
2001	0.16	0.13	0.3433291789871691	1.9418353202940326	0.29	0.015818275863156428	2.2925773647777543	0.4563	-0.17816277043867945	2.219499068398933	3100.	-0.9806317213075744	1.9911880547478429	-0.19991175922398208	1.0582308753477123	4
2002	-1.69	-0.07	-1.9789796599952774	0.8014313326457128	-0.02	-1.8203388594307015	0.4847603937530702	0.3585	-1.3568187545686525	0.9053583535747489	3060.	-0.46344525206480114	1.6025833910601928	-1.4048956315148582	0.5163109585068069	4
2003	-2.95	-0.11	-2.4434414277917664	0.974102742335325	-0.08	-2.175724111423061	0.7877425882519367	0.257	-2.580066018261826	1.5562505398168789	3180.	-2.0150046597931066	1.677187788774603	-2.3035590543174402	0.6521258103055169	4
2004	-2.45	-0.06	-1.862864218046155	0.6890069596570573	-0.03	-1.8795697347627613	0.4872517420228002	0.3223	-1.7930901924572527	0.9059868978215463	3190.	-2.1443012771038	1.5491022857218633	-1.9199563555924923	0.495774331299857	4
2005	-2.5	-0.14	-2.7917877536391336	1.2159552071483477	-0.13	-2.4718784880833606	1.0789578221409701	0.2632	-2.5053454957505186	1.5122656396450604	3200.	-2.2735978944144932	1.3313613157647557	-2.5106524079718766	0.6472136126174027	4
2006	-1.44	-0.07	-1.9789796599952774	0.610397038007831	-0.06	-2.057262360758941	0.6176899182158142	0.31528	-1.877693106655539	1.062451485255588	3200.	-2.2735978944144932	2.107659648423873	-2.0468832554560628	0.6287466566109041	4
2007	-2.25	-0.06	-1.862864218046155	0.5975953823349635	-0.04	-1.9388006100948214	0.5636670261386402	0.30568	-1.9933893995762721	1.050293990770306	3180.	-2.0150046597931066	1.7212878393001092	-1.9525147218775887	0.544333884791466	4
2008	-1.81	-0.04	-1.6306333341479105	0.6911393784553969	0.03	-1.5241844827704019	0.5715815653949586	0.39759	-0.8857179118320406	1.7344886898614855	3060.	-0.46344525206480114	2.1202467427936313	-1.1259952452037885	0.72060202226747	4
2009	-2.65	-0.14	-2.7917877536391336	1.1847026159377274	-0.07	-2.116493236091001	0.6828068083968268	0.2623	-2.5161920232118375	1.536355926476209	3190.	-2.1443012771038	1.010639463832063	-2.392193572511443	0.5729052651003963	4
2010	-1	-0.01	-1.2822870083005435	0.747295226393238	0.08	-1.228030106110102	0.8623543123280084	0.382	-1.0736038708564406	1.5147317209671638	3160.	-1.756411425171727	1.1102622619066493	-1.3350831026097034	0.5493859977340071	4
2011	-3.02	-0.08	-2.0950951019443997	0.7705723868755763	-0.06	-2.057262360758941	0.6259204879773528	0.24675	-2.7035959143490675	1.818557894490444	3160.	-1.756411425171727	1.2703279413583375	-2.153091200556034	0.6075794266438627	4
2012	-2.13	-0.08	-2.0950951019443997	0.6791365936587245	-0.04	-1.9388006100948214	0.5066061174162941	0.2782	-2.3245700380618723	1.3646027374292502	3185.	-2.079652968448457	1.4783415482044915	-2.1095296796373875	0.5457512388440499	4
2013	-0.956	0.06	-0.46947891465668723	1.3998219640839618	0.12	-0.9911066047818624	1.132821103853758	0.3979	-0.8819818857064758	1.9565612280741702	3120.	-1.2392249559289539	1.4092614586882568	-0.8954480902684948	0.7523685467664595	4
2014	-1.34	0.04	-0.7017097985549319	1.2218664826893255	0.03	-1.5241844827704019	0.5891271520256909	0.38956	-0.9824930401813621	1.6672739626854667	3180.	-2.0150046597931066	1.1023658121366366	-1.3058479953249507	0.6038957563805016	4
2015	-2.98	-0.16	-3.0240186375373783	1.4486309986376498	-0.11	-2.353416737419241	1.0137776308089035	0.26395	-2.4963067228660862	1.5717711255914644	3240.	-2.7907843636572593	1.7647170726691606	-2.666131615369991	0.7378587124559949	4
2016	-1.14	0.02	-0.9339406824531765	1.0419999686037302	0.17	-0.6949522281215625	1.5564751949649578	-999.	-12045.322834257167	19563.64967255303	3220.	-2.53219112903588	4.301650945384979	-1.3870280132035397	1.563918860606367	3
2017	-2.64	-0.14	-2.7917877536391336	1.3328296772164618	-0.09	-2.2349549867551213	0.849154381321631	-999.	-12045.322834257167	19563.62459448767	-999.	52.01805171434512	104.78626352325144	-2.5133713701971274	0.7901737327617674	2
2018	-2.02	-0.02	-1.398402450249666	0.9046946854355699	0.04	-1.4649536074383418	0.5991770237154107	-999.	-12045.322834257167	19563.788700460726	-999.	52.01805171434512	105.89287336014578	-1.4316780288440039	0.542560038061186	2
2019	-2.88	-0.13	-2.675672311690011	1.2528324144211813	-0.06	-2.057262360758941	0.6867884655925394	-999.	-12045.322834257167	19563.77507273123	-999.	52.01805171434512	103.97083804076962	-2.366467336224476	0.7143646574221322	2
